".underwritingdataclarity.clearfraud.clearfraudinquiry.thirtydaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.twentyfourhoursago",".underwritingdataclarity.clearfraud.clearfraudinquiry.oneminuteago",".underwritingdataclarity.clearfraud.clearfraudinquiry.onehourago",".underwritingdataclarity.clearfraud.clearfraudinquiry.ninetydaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.sevendaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.tenminutesago",".underwritingdataclarity.clearfraud.clearfraudinquiry.fifteendaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.threesixtyfivedaysago",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryonfilecurrentaddressconflict",".underwritingdataclarity.clearfraud.clearfraudindicator.totalnumberoffraudindicators",".underwritingdataclarity.clearfraud.clearfraudindicator.telephonenumberinconsistentwithaddress",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryageyoungerthanssnissuedate",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddresscautious",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddressnonresidential",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddresshighrisk",".underwritingdataclarity.clearfraud.clearfraudindicator.ssnreportedmorefrequentlyforanother",".underwritingdataclarity.clearfraud.clearfraudindicator.currentaddressreportedbytradeopenlt90days",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssninvalid",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssnissuedatecannotbeverified",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddresscautious",".underwritingdataclarity.clearfraud.clearfraudindicator.morethan3inquiriesinthelast30days",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddressnonresidential",".underwritingdataclarity.clearfraud.clearfraudindicator.creditestablishedpriortossnissuedate",".underwritingdataclarity.clearfraud.clearfraudindicator.driverlicenseformatinvalid",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssnrecordedasdeceased",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddresshighrisk",".underwritingdataclarity.clearfraud.clearfraudindicator.inquirycurrentaddressnotonfile",".underwritingdataclarity.clearfraud.clearfraudindicator.bestonfilessnissuedatecannotbeverified",".underwritingdataclarity.clearfraud.clearfraudindicator.highprobabilityssnbelongstoanother",".underwritingdataclarity.clearfraud.clearfraudindicator.maxnumberofssnswithanybankaccount",".underwritingdataclarity.clearfraud.clearfraudindicator.bestonfilessnrecordedasdeceased",".underwritingdataclarity.clearfraud.clearfraudindicator.currentaddressreportedbynewtradeonly",".underwritingdataclarity.clearfraud.clearfraudindicator.creditestablishedbeforeage18",".underwritingdataclarity.clearfraud.clearfraudindicator.telephonenumberinconsistentwithstate",".underwritingdataclarity.clearfraud.clearfraudindicator.driverlicenseinconsistentwithonfile",".underwritingdataclarity.clearfraud.clearfraudindicator.workphonepreviouslylistedascellphone",".underwritingdataclarity.clearfraud.clearfraudindicator.workphonepreviouslylistedashomephone",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamematch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressmatch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchtype",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamereasoncodedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchresult",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressreasoncodedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchtypedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.overallmatchresult",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonetype",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssndobreasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamereasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressreasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssndobmatch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.overallmatchreasoncode","clearfraudscore","underwritingid"
10,7,1,7,11,7,7,7,11,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,565,"5755abc1e4b0c6a2c09e19b0"
3,3,1,1,3,3,1,3,5,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D04","","","invalid",15,778,"5755ad25e4b0c6a2c0a34fc1"
3,3,3,3,3,3,3,3,4,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,790,"5755b00be4b061d2d591e145"
14,14,1,10,14,14,2,14,44,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",12,515,"5755b2bbe4b0c6a2c0bbf16c"
5,5,1,5,6,5,5,5,6,FALSE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,759,"5755b3cee4b0c6a2c0bfea19"
5,1,1,1,5,5,1,5,10,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D04","","","invalid",15,820,"5755b4f8e4b0c6a2c0c51601"
5,4,1,4,8,4,3,5,10,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,807,"5755ba40e4b0c6a2c0d98f8d"
12,12,1,12,12,12,1,12,17,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,603,"5755c07be4b0c6a2c0f028fd"
7,3,3,3,7,3,3,3,7,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,586,"5755c52be4b061d2d6058f53"
15,15,1,15,28,15,2,15,29,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D01","","","partial",12,339,"5755c76ae4b0c6a2c10996e1"
3,3,3,3,4,3,3,3,13,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,793,"5755cb5fe4b061d2d622a9bd"
2,2,1,2,2,2,2,2,4,FALSE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,FALSE,TRUE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,711,"5755d166e4b0c6a2c12a8dcd"
15,4,3,3,15,4,3,4,25,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,734,"5755d7dbe4b061d2d66366cb"
3,3,3,3,4,3,3,3,6,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,659,"5755d8a5e4b0c6a2c13ed2f3"
8,7,1,6,8,7,1,8,13,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,637,"5755d95fe4b0c6a2c140a910"
25,5,1,1,25,12,1,22,25,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",12,629,"5755e614e4b0c6a2c161f5e5"
6,5,1,5,6,5,5,5,8,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,834,"5755e677e4b0c6a2c162f2af"
10,7,1,5,16,7,1,7,42,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,680,"5755fb41e4b0c6a2c1906b39"
3,3,1,3,3,3,3,3,25,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D01","","","partial",12,848,"5755fcaae4b0c6a2c1933a0d"
9,4,4,4,9,4,4,9,10,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,719,"5756006be4b061d2d7109a54"
4,1,1,1,12,3,1,3,30,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,473,"575600dee4b0c6a2c19c0b07"
4,2,1,2,6,2,1,2,18,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,"mismatch","invalid","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",71,563,"57560745e4b0c6a2c1a6a850"
3,3,1,3,3,3,3,3,14,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,"match","match","U","","unavailable","","(U) Unlisted","match","","","","","match",1,882,"57561133e4b0c6a2c1b69506"
9,9,1,9,9,9,9,9,9,TRUE,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,638,"57561a53e4b0c6a2c1c31669"
10,1,1,1,10,1,1,10,10,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,608,"57562145e4b0c6a2c1caa049"
6,6,4,4,6,6,4,6,9,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,772,"575621bfe4b0c6a2c1caf19c"
4,4,1,4,17,4,1,4,30,TRUE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,615,"5756265de4b0c6a2c1cf6a14"
6,6,1,6,6,6,6,6,6,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","D07","","A8","partial",7,771,"57563739e4b0c6a2c1e063d7"
6,6,1,5,11,6,1,6,12,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,,TRUE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,604,"57565dcbe4b0c6a2c1fc649e"
5,5,5,5,5,5,5,5,21,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,585,"5756801be4b061d2d7d98220"
4,4,1,4,4,4,4,4,4,TRUE,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,721,"57568f83e4b0c6a2c20ea4c1"
6,6,1,5,11,6,5,6,25,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,741,"57569e8fe4b0c6a2c216396a"
6,6,1,6,8,6,6,6,8,FALSE,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,736,"5756aa46e4b0c6a2c21df5ab"
5,5,1,5,6,5,5,5,6,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,826,"5756b057e4b0c6a2c221f798"
9,5,1,5,9,9,2,9,9,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,696,"5756b47be4b0f03e14b42111"
6,3,1,1,7,5,1,6,13,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","partial","","D04","","","invalid",5,733,"5756b7aee4b0f03e14b67394"
5,3,3,3,5,5,3,5,6,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,,FALSE,FALSE,"match","match","","","invalid","","","match","","","","","match",1,912,"5756bc71e4b0f03e14bf24fa"
17,7,1,1,17,8,1,17,40,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,569,"5756bec0e4b0f03e14c39b2a"
8,7,1,7,9,7,7,8,50,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"partial","unavailable","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","","S03","","match",41,633,"5756c433e4b0f03e14cc78e8"
14,2,1,1,16,12,1,14,88,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,562,"5756c776e4b0f03e14d2b6d7"
3,3,3,3,3,3,3,3,7,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,834,"5756cedae4b061d2d864bced"
5,5,1,5,5,5,1,5,5,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,"match","invalid","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",21,736,"5756d657e4b0f03e15016843"
5,4,1,4,7,5,4,5,36,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,626,"5756e422e4b0f03e152cedda"
11,5,1,5,11,11,5,11,11,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,786,"5756e6dae4b0f03e153979a3"
11,11,1,11,11,11,11,11,22,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,520,"5756f204e4b0f03e155beab8"
3,3,1,1,5,3,1,3,5,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","D04","","A8","invalid",10,752,"5756f50be4b0f03e1567bb14"
3,3,1,1,3,3,1,3,4,FALSE,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D04","","","invalid",15,829,"5756f69fe4b0f03e156d5ee4"
3,3,3,3,3,3,3,3,3,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,729,"5756f7b9e4b0f03e1572603c"
6,6,6,6,6,6,6,6,6,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,872,"5756f8e6e4b0f03e1576ac2b"
11,11,1,11,18,11,1,11,29,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,390,"5756fa17e4b0f03e157c0bbd"
18,2,1,2,52,5,1,14,52,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,415,"5756fa9fe4b0f03e157ea992"
7,1,1,1,9,6,1,6,11,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mismatch","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",61,755,"5756fb1de4b0f03e1581da91"
2,2,1,2,2,2,2,2,2,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"unavailable","mismatch","M","","unavailable","","(M) Mobile Phone","other","","","","","invalid",90,720,"5756fd4ee4b0f03e158dfebd"
3,1,1,1,5,1,1,2,16,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,721,"5756fe5ce4b0f03e15923791"
17,4,1,1,50,9,1,12,114,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,435,"5757069de4b0f03e15ba8bba"
